,Country,Type,Date,Artist / Guest,Event Name,Location,Venue + Map,Tickets,Official
1564,USA,Festival,2019-03-02 00:00:00,Various,Koreafest 2019,"Raleigh, NC",NC Kerr Scott Building,,
1565,USA,Concert,2019-04-13 00:00:00,Epik High,sleepless in __________,"Raleigh, NC",Lincoln Theatre,,
1566,USA,Concert,2019-11-12 00:00:00,Tiffany Young,Magnetic Moon,"Raleigh, NC",Lincoln Theatre,,
1567,USA,Concert,2019-01-24 00:00:00,Winner,Everwhere,"Rosemont, IL",Rosemont Theatre,,
1568,USA,Concert,2019-05-07 00:00:00,NCT127,NeoCity: The Origin,"Rosemont, IL",Rosemont Theater,,
1569,USA,Concert,2019-08-06 00:00:00,Monsta X,We Are Here,"Rosemont, IL",Rosemont Theatre,,
1570,USA,Concert,2019-09-22 00:00:00,Day6,Gravity,"Rosemont, IL",Rosemont Theatre,,
1571,USA,Concert,2019-04-23 00:00:00,Epik High,sleepless in __________,"San Diego, CA",The Observatory,,
1572,USA,Concert,2019-01-18 00:00:00,Winner,Everwhere,"San Francisco, CA",The Masonic,,
1573,USA,Concert,2019-03-06 00:00:00,Sunmi,Warning,"San Francisco, CA",Regency Ballroom,,
1574,USA,Concert,2019-03-15 00:00:00,Tiffany Young,Lips on Lips,"San Francisco, CA",Great American Music Hall,,
1575,USA,Concert,2019-03-26 00:00:00,ASTRO,Star Light,"San Francisco, CA",The Warfield,,
1576,USA,Concert,2019-04-05 00:00:00,Sik-K,FL1P Sik-K,"San Francisco, CA",Regency Ballroom,,
1577,USA,Concert,2019-04-28 00:00:00,Epik High,sleepless in __________,"San Francisco, CA",The Warfield,,
1578,USA,Concert,2019-05-03 00:00:00,VAV,Meet & Live Tour,"San Francisco, CA",The Chapel,,
1579,USA,Concert,2019-09-25 00:00:00,Day6,Gravity,"San Francisco, CA",The Warfield,,
1580,USA,Concert,2019-10-25 00:00:00,Tiffany Young,Magnetic Moon,"San Francisco, CA",Regency Ballroom,,
1581,USA,Concert,2019-01-26 00:00:00,MXM,Meet & Live,"San Jose, CA",Montgomery Theater,,
1582,USA,Concert,2019-01-27 00:00:00,Oh My Girl,First US Tour,"San Jose, CA",Montgomery Theater,,
1583,USA,Concert,2019-05-09 00:00:00,NCT127,NeoCity: The Origin,"San Jose, CA",City National Civic,,
1584,USA,Concert,2019-09-13 00:00:00,Pentagon,PRISM,"San Jose, CA",San Jose Civic,,
1585,USA,Concert,2019-11-01 00:00:00,Teen Top,Party To. N9NE,"San Jose, CA",SJSU Hammer Theatre,,
1586,USA,Concert,2019-04-28 00:00:00,VAV,Meet & Live Tour,"San Juan, PR",Teatro Ambassador,,
1587,USA,Concert,2019-10-27 00:00:00,Teen Top,Party To. N9NE,"San Juan, PR",Teatro Francisco Arriví,,
1588,USA,Concert,2019-01-15 00:00:00,Winner,Everwhere,"Seattle, WA",Paramount Theatre,,
1589,USA,Concert,2019-03-10 00:00:00,Sunmi,Warning,"Seattle, WA",Showbox SoDo,,
1590,USA,Concert,2019-03-12 00:00:00,Tiffany Young,Lips on Lips,"Seattle, WA",Crocodile,,
1591,USA,Concert,2019-04-04 00:00:00,Sik-K,FL1P Sik-K,"Seattle, WA",Neptune Theatre,,
1592,USA,Concert,2019-05-01 00:00:00,Epik High,sleepless in __________,"Seattle, WA",Showbox SoDo,,
1593,USA,Concert,2019-09-06 00:00:00,Sung Si Kyung,The Song,"Seattle, WA",Moore Theatre,,
1594,USA,Concert,2019-09-10 00:00:00,Pentagon,PRISM,"Seattle, WA",Moore Theater,,
1595,USA,Concert,2019-09-13 00:00:00,The Rose,We Rose You Live,"Seattle, WA",Showbox SoDo,,
1596,USA,Concert,2019-10-29 00:00:00,Tiffany Young,Magnetic Moon,"Seattle, WA",Showbox SoDo,,
1597,USA,Concert,2019-04-12 00:00:00,Epik High,sleepless in __________,"Silver Spring, MD",Fillmore Silver Spring,,
1598,USA,Concert,2019-03-09 00:00:00,Tiffany Young,Lips on Lips,"St. Paul, MN",Amsterdam Hall,,
1599,USA,Concert,2019-05-05 00:00:00,NCT127,NeoCity: The Origin,"Sugar Land, TX",Smart Financial Centre,,
1600,USA,Concert,2019-07-27 00:00:00,Monsta X,We Are Here,"Sugar Land, TX",Smart Financial Centre,,
1601,USA,Concert,2019-03-18 00:00:00,Sunmi,Warning,Washington D.C.,Lincoln Theatre,,
1602,USA,Concert,2019-09-01 00:00:00,Sung Si Kyung,The Song,"Washington, DC",Warner Theatre,,
1603,USA,Concert,2019-11-09 00:00:00,Tiffany Young,Magnetic Moon,"Washington, DC",U Street Music Hall,,
1604,Australia,Festival,2020-02-29 00:00:00,"SF9, Jessi, BewhY, Lil Mushroom",O-LA KFEST,"Sydney, Australia",Big Top @ Luna Park,,
1605,Belgium,Concert,2020-01-22 00:00:00,Day6,Gravity,"Brussels, Belgium",Cirque Royal,,
1606,Bulgaria,Concert,2020-12-01 00:00:00,ONF,Go Live,"Sofia, Bulgaria",Music Jam club,,
1607,Canada,Concert,2020-02-04 00:00:00,BewhY,The Movie Star,"Vancouver, BC",Vogue Theatre,,
1608,Canada,Concert,2020-02-05 00:00:00,BewhY,The Movie Star,"Calgary, AB",MacEwan Ballroom,,
1609,Canada,Concert,2020-02-06 00:00:00,BewhY,The Movie Star,"Toronto, ON",Queen Elizabeth Theatre,,
1610,Canada,Concert,2020-02-19 00:00:00,VAV,Grand America,"Toronto, ON",Phoenix Concert Theatre,,
1611,Canada,Concert,2020-02-24 00:00:00,Eric Nam,BEFORE WE BEGIN,"Toronto, ON",Danforth Music Hall,,
1612,Canada,Concert,2020-03-03 00:00:00,Eric Nam,BEFORE WE BEGIN,"Calgary, AB",MacEwan Hall,,
1613,Canada,Concert,2020-03-06 00:00:00,Eric Nam,BEFORE WE BEGIN,"Vancouver, BC",Vogue Theatre,,
1614,Colombia,Concert,2020-03-11 00:00:00,VAV,Grand America,"Bogota, Colombia",Auditorio Mayor CUN,,
1615,Denmark,Concert,2020-02-21 00:00:00,M.O.N.T.,Attention Korea,"Copenhagen, Denmark",Pumpehuset,,
1616,Denmark,Fanmeet,2020-02-19 00:00:00,M.O.N.T.,Special Live Date,"Copenhagen, Denmark",All in Kpop,,
1617,France,Concert,2020-01-10 00:00:00,Day6,Gravity,"Aubervilliers, France",Les Docks de Paris,,
1618,France,Concert,2020-02-24 00:00:00,ONE,PRVT ONLY,"Paris, France",La Bellevilloise,,
1619,France,Concert,2020-12-04 00:00:00,ONF,Go Live,"Paris, France",L’Alhambra,,
1620,Germany,Concert,2020-01-18 00:00:00,Day6,Gravity,"Berlin, Gemany",Verti Music Hall,,
1621,Indonesia,Concert,2020-01-13 00:00:00,Eric Nam,Before We Begin,Jakarta,Soehanna Hall,,
1622,Indonesia,Concert,2020-03-01 00:00:00,NCT Dream,NCT Dream Show,Jakarta,Istora Senayan,,
1623,Italy,Concert,2020-01-08 00:00:00,Day6,Gravity,"Milan, Italy",Fabrique,,
1624,Japan,Concert,2020-02-08 00:00:00,Oneus,FLY WITH US FINAL,Osaka,Cool Japan Park Osaka WW Hall,,
1625,Japan,Concert,2020-02-11 00:00:00,Twice,Twicelights,Fukuoka,Marine Messe Fukuoka,,
1626,Japan,Concert,2020-02-15 00:00:00,Oneus,FLY WITH US FINAL,Tokyo,Maihama Amphitheater,,
1627,Japan,Concert,2020-02-18 00:00:00,hyukoh,HYUKOH 2020 WORLD TOUR,Fukuoka,Drum Logos,,
1628,Japan,Concert,2020-02-19 00:00:00,hyukoh,HYUKOH 2020 WORLD TOUR,Osaka,Namba Hatch,,
1629,Japan,Concert,2020-02-21 00:00:00,hyukoh,HYUKOH 2020 WORLD TOUR,Nagoya,Diamond Hall,,
1630,Japan,Concert,2020-02-22 00:00:00,GreatGuys,Great Guys Live Tour,Osaka,Pluswin Hall,,
1631,Japan,Concert,2020-02-22 00:00:00,Twice,Twicelights,Shizuoka,Shizuoka Ecopa Arena,,
1632,Japan,Concert,2020-02-23 00:00:00,hyukoh,HYUKOH 2020 WORLD TOUR,Tokyo,Studio Coast,,
1633,Japan,Concert,2018-03-01 00:00:00,GreatGuys,Great Guys Live Tour,Nagoya,Pluswin Hall,,
1634,Japan,Fanmeet,2020-03-20 00:00:00,Song Seunghyun FTIsland,Love Song,Osaka,[](),,
1635,Japan,Festival,2020-10-03 00:00:00,Various Artists,2020 KFES,Aso,ASPECTA Kumamoto-ken Yagai-Gekijou,,
1636,Macau,Concert,2020-01-18 00:00:00,Super Junior,Super Show 8: Infinite Time,Macau,East Asian Games Dome,,
1637,Malaysia,Concert,2020-01-18 00:00:00,Winner,Cross,Kuala Lumpur,Axiata Arena,,
1638,Mexico,Concert,2020-01-17 00:00:00,Seventeen,Ode to You,Mexico City,Palacio de los Deportes,,
1639,Mexico,Concert,2020-02-28 00:00:00,VAV,Grand America,Mexico City,Teatro Manolo Fábregas,,
1640,Mexico,Concert,2020-03-01 00:00:00,VAV,Grand America,Monterrey,Teatro de la Anda,,
1641,Mexico,Concert,2020-03-07 00:00:00,VAV,Grand America,Merida,Teatro Fantasio de Carlos,,
1642,Netherlands,Concert,2020-01-16 00:00:00,Day6,Gravity,"Amsterdam, Netherlands",The Box,,
1643,Philippines,Concert,2020-01-10 00:00:00,Eric Nam,Before We Begin,Quezon City,New Frontier Theater,,
1644,Philippines,Concert,2020-01-25 00:00:00,Tiffany Young,Open Hearts Eve Pt 2,Quezon City,New Frontier Theater,,
1645,Philippines,Concert,2020-01-25 00:00:00,Winner,Cross,Manila,Mall of Asia Arena,,
1646,Philippines,Concert,2020-02-29 00:00:00,NCT Dream,NCT Dream Show,Manila,New Frontier Theater,,
1647,Philippines,Fanmeet,2020-01-12 00:00:00,Kim Myungsoo Infinite,Come with Me,Quezon City,New Frontier Theater,,
1648,Philippines,Fanmeet,2020-02-25 00:00:00,Ong Seongwu,We Belong,Quezon City,Araneta Coliseum,,
1649,Poland,Concert,2020-01-24 00:00:00,Day6,Gravity,"Warsaw, Poland",Progresja,,
1650,Portugal,Concert,2020-01-29 00:00:00,Day6,Gravity,"Lisbon, Portugal",Sala Tejo,,
1651,Russia,Concert,2020-01-26 00:00:00,Day6,Gravity,"Moscow, Russia",Adrenaline Stadium,,
1652,Singapore,Concert,2020-01-11 00:00:00,Eric Nam,Before We Begin,Singapore,The Pavilion,,
1653,Singapore,Concert,2020-02-02 00:00:00,Winner,Cross,Singapore,Star Performing Arts Centre,,
1654,Singapore,Concert,2020-02-15 00:00:00,NCT Dream,The Dream Show,Singapore,Star Performing Arts Centre,,
1655,South Korea,Concert,2020-01-18 00:00:00,Golden Child,Future and Past,"Yongsan, Seoul",Blue Square I-Market Hall,,
1656,South Korea,Concert,2020-01-18 00:00:00,Kim Jaejoong,Asia Tour Concert,"Dongdaemun, Seoul",Kyunghee U - Grand Peace Palace,,
1657,South Korea,Concert,2020-01-18 00:00:00,AKMU,항해,"Haeundae, Busan",Bexco Auditorium,,
1658,South Korea,Concert,2020-02-01 00:00:00,Kim Jaehwan,illusion; 煥想,"Haeundae, Busan",Bexco,,
1659,South Korea,Concert,2020-02-07 00:00:00,Kim Sung Kyu Infinite,SHINE ENCORE,"Songpa, Seoul",SK Olympic Handball Gymnasium,,
1660,South Korea,Concert,2020-02-08 00:00:00,Yerin Baek,Turn on that Blue Vinyl,"Gwangjin, Seoul",Yes24 Live Hall,,
1661,South Korea,Concert,2020-02-08 00:00:00,hyukoh,HYUKOH 2020 World Tour,"Yongsan, Seoul",Blue Square I-Market Hall,,
1662,South Korea,Concert,2020-02-08 00:00:00,ATEEZ,The Fellowship : Map The Treasure,"Songpa, Seoul",Olympic Hall,,
1663,South Korea,Concert,2020-02-16 00:00:00,IZ,THE: ROOM,"Mapo, Seoul",KT&G SangsangMadang Live Hall,,
1664,South Korea,Concert,2020-02-22 00:00:00,VOISPER,The harmony Chapter 2：Keep Going,"Jung, Seoul",Ehwa 100th Memorial Hall,,
1665,South Korea,Concert,2020-07-25 00:00:00,Jung Daehyun B.A.P,2020 White Day Concert,"Seongdong, Seoul",Hanyangdae Enter6 Medusa Hall,,
1666,South Korea,Concert,2020-08-22 00:00:00,KARD,2020 Wild KARD in Seoul,"Yongsan, Seoul",Seoul Nodeul Island Live House,,
1667,South Korea,Concert,2020-08-28 00:00:00,W24,W24〈WWW（World Wide Waymaker）：August〉,"Mapo, Seoul",Gurumare Theatre,,
1668,South Korea,Concert,2020-09-04 00:00:00,Bandage,Bandage Small Theatre Concert,"Mapo, Seoul",Rolling Hall,,
1669,South Korea,Debut Showcase,2020-08-21 00:00:00,A-REAL,Who Is Real？We Are A－Real！,"Mapo, Seoul",G-Spaces Hall,,
1670,South Korea,Fanmeet,2020-01-18 00:00:00,Fly to the Sky,Fan meeting,Seoul,Nodeul Live House,,
1671,South Korea,Fanmeet,2020-02-08 00:00:00,Younha,Y.HOLICS,"Sinchon, Seoul",Yonsei U - Centennial Hall,,
1672,South Korea,Fanmeet,2020-02-08 00:00:00,"Yoonjo Uni.T, HelloVenus",Valentine's Private Date,"Seocho, Seoul",Haute-Meal Cooking Studio,,
1673,South Korea,Fanmeet,2020-02-08 00:00:00,Han Seungwoo VICTON,喜怒哀樂（희로애락),"Dongdaemun, Seoul",Kyunghee U - Grand Peace Palace,,
1674,South Korea,Fanmeet,2020-03-07 00:00:00,Zelo B.A.P,You're My Celebrity,"Mapo, Seoul",Hanatour V Hall,,
1675,South Korea,Fanmeet,2020-03-22 00:00:00,B1A4,2020 B1A4 ♥ BANA,"Gwangjin, Seoul",Yes24 Live Hall,,
1676,South Korea,Fanmeet,2020-05-16 00:00:00,IN2IT,Remember,"Gangnam, Seoul",KB Art Hall,,
1677,South Korea,Fanmeet,2020-08-15 00:00:00,Dongkiz,Dongkiz Secret Stage Fanmeeting,"Gangnam, Seoul",Mpot Hall,,
1678,South Korea,Fanmeet,2020-09-13 00:00:00,Serri (Dal Shabet),Serri Day 2020 Birthday Fanmeeting,"Jongno, Seoul",Parangsae Theater,,
1679,South Korea,Fanmeet,2020-09-26 00:00:00,Eunjung (T-ARA),Eun-Jung 1st Gallery Fanmeeting: Gallery Date,"Jongno, Seoul",Parangsae Theater,,
1680,South Korea,Festival,2020-02-23 00:00:00,"N.Flying, OurR, Lacuna, The Solutions",Mint Festa vol.66,"Mapo, Seoul",KT&G SangsangMadang Live Hall,,
1681,Spain,Concert,2020-01-31 00:00:00,Day6,Gravity,"Madrid, Spain",Palacio Vistalegre,,
1682,Sweden,Concert,2020-02-20 00:00:00,M.O.N.T.,Attention Korea,"Malmö, Sweden",Inkonst,,
1683,Switzerland,Concert,2020-11-28 00:00:00,ONF,Go Live,"Lausanne, Switzerland",Salle de Spectacles de Renens,,
1684,Taiwan,Concert,2020-01-09 00:00:00,Eric Nam,Before We Begin,Taipei,Nu Zone,,
1685,Taiwan,Concert,2020-11-07 00:00:00,Kim Sung Kyu (Infinite),SHINE ENCORE,Taipei,Taipei International Convention Center TICC,,
1686,Taiwan,Concert,2020-11-28 00:00:00,B.O.Y,Best Of You,Taipei,ATT Show Box Dazhi,,
1687,Thailand,Concert,2020-01-11 00:00:00,Winner,Cross,Bangkok,Thunder Dome,,
1688,Thailand,Concert,2020-01-15 00:00:00,Eric Nam,Before We Begin,Bangkok,Live RCA,,
1689,Thailand,Concert,2020-01-18 00:00:00,Various,Applewood Festa - Keep Going,Bangkok,Impact Arena,,
1690,Thailand,Concert,2020-01-25 00:00:00,Jung Yonghwa CN Blue,2020 Live,Bangkok,Thunder Dome,,
1691,Thailand,Fanmeet,2020-02-15 00:00:00,Ong Seongwu,We Belong,Bangkok,Thunder Dome,,
1692,UnitedKingdom,Concert,2020-01-12 00:00:00,Day6,Gravity,"London, UK",O2 Academy Brixton,,
1693,UnitedKingdom,Concert,2020-02-23 00:00:00,ONE,PRVT ONLY,"London, UK",XOYO,,
1694,USA,Concert,2020-01-10 00:00:00,Seventeen,Ode to You,"Newark, NJ",Prudential Center,,
1695,USA,Concert,2020-01-12 00:00:00,Seventeen,Ode to You,"Chicago, Illinois",United Center,,
1696,USA,Concert,2020-01-14 00:00:00,Seventeen,Ode to You,"Irving, TX",LiveNation Pavilion,,
1697,USA,Concert,2020-01-15 00:00:00,Seventeen,Ode to You,"Sugar Land, TX",Smart Financial Centre,,
1698,USA,Concert,2020-01-19 00:00:00,Seventeen,Ode to You,"Inglewood, CA",The Forum,,
1699,USA,Concert,2020-01-21 00:00:00,Seventeen,Ode to You,"San Jose, CA",SAP Center,,
1700,USA,Concert,2020-01-23 00:00:00,Seventeen,Ode to You,"Kent, WA",ShoWare Center,,
1701,USA,Concert,2020-01-24 00:00:00,BewhY,The Movie Star,"Atlanta, GA",Center Stage,,
1702,USA,Concert,2020-01-26 00:00:00,BewhY,The Movie Star,"Dallas, TX",Canton Hall,,
1703,USA,Concert,2020-01-28 00:00:00,BewhY,The Movie Star,"Houston, TX",White Oak Music Hall,,
1704,USA,Concert,2020-01-29 00:00:00,BewhY,The Movie Star,"Berkeley, CA",UC Theatre,,
1705,USA,Concert,2020-01-29 00:00:00,Stray Kids,District 9 Unlock,"New York, NY",Hulu Theater,,
1706,USA,Concert,2020-01-30 00:00:00,BewhY,The Movie Star,"Los Angeles, CA",Theatre at Ace Hotel,,
1707,USA,Concert,2020-01-31 00:00:00,Stray Kids,District 9 Unlock,"Atlanta, GA",Fox Theatre,,
1708,USA,Concert,2020-02-02 00:00:00,Stray Kids,District 9 Unlock,"Grand Prairie, TX",Theater at Grand Prairie,,
1709,USA,Concert,2020-02-05 00:00:00,Stray Kids,District 9 Unlock,"Rosemont, IL",Rosemont Theatre,,
1710,USA,Concert,2020-02-07 00:00:00,Stray Kids,District 9 Unlock,"Coral Gables, FL",Watsco Center,,
1711,USA,Concert,2020-02-08 00:00:00,Eric Nam,BEFORE WE BEGIN,"Houston, TX",House of Blues,,
1712,USA,Concert,2020-02-09 00:00:00,Amber Liu,Tour X,"Pittsburg, PA",Rex Theater,,
1713,USA,Concert,2020-02-09 00:00:00,BewhY,The Movie Star,"New York, NY",Mission NYC,,
1714,USA,Concert,2020-02-09 00:00:00,Stray Kids,District 9 Unlock,"Phoenix, AZ",Arizona Federal Theatre,,
1715,USA,Concert,2020-02-10 00:00:00,Eric Nam,BEFORE WE BEGIN,"Nashville, TN",The Basement East,,
1716,USA,Concert,2020-02-11 00:00:00,Amber Liu,Tour X,"Detroit, MI",Saint Andrew’s Hall,,
1717,USA,Concert,2020-02-12 00:00:00,Eric Nam,BEFORE WE BEGIN,"Orlando, FL",The Beacham,,
1718,USA,Concert,2020-02-13 00:00:00,Amber Liu,Tour X,"Columbus, Ohio",Newport Music Hall,,
1719,USA,Concert,2020-02-13 00:00:00,Eric Nam,BEFORE WE BEGIN,"Atlanta, GA",Tabernacle,,
1720,USA,Concert,2020-02-13 00:00:00,Stray Kids,District 9 Unlock,"San Jose, CA",Provident Credit Union Event Center,,
1721,USA,Concert,2020-02-14 00:00:00,Amber Liu,Tour X,"Atlanta, GA",The Masquerade,,
1722,USA,Concert,2020-02-14 00:00:00,Monsta X,Takes Over Los Angeles,"Los Angeles, CA",The Roxy Theatre,,
1723,USA,Concert,2020-02-14 00:00:00,VAV,Grand America,"San Francisco, CA",Cowell Theatre,,
1724,USA,Concert,2020-02-15 00:00:00,Eric Nam,BEFORE WE BEGIN,"Raleigh, NC",Lincoln Theatre,,
